"","dependent.var","dependent.var.value","independent_repeat.value","numbers","se","min","max","methode"
"257","type_assistance","other","salah.al.din",1.11022302462516e-16,NA,1.11022302462516e-16,1.11022302462516e-16,"repeat.var"
"258","type_assistance.cash",NA,"diyala",NA,NA,NA,NA,"repeat.var"
"259","assistance_provider","humanitarian","ninewa",0.98569858583817,NA,0.968210476476535,1,"repeat.var"
"260","assistance_provider","local_authorities","ninewa",0.107722371141371,NA,0.0580300110788608,0.157414731203881,"repeat.var"
"261","assistance_provider","security_actor","ninewa",0.00329697398422253,NA,0,0.00994316538447042,"repeat.var"
"262","assistance_provider","local_community","ninewa",0.00741313863080839,NA,0,0.0180442841234465,"repeat.var"
"263","assistance_provider","humanitarian","erbil",1,NA,1,1,"repeat.var"
"264","assistance_provider","local_authorities","erbil",0.204667297382529,NA,0,1,"repeat.var"
"265","assistance_provider","security_actor","erbil",0,NA,0,0,"repeat.var"
"266","assistance_provider","local_community","erbil",0,NA,0,0,"repeat.var"
"267","assistance_provider.humanitarian",NA,"al.anbar",NA,NA,NA,NA,"repeat.var"
"268","assistance_provider","humanitarian","kirkuk",1,NA,1,1,"repeat.var"
"269","assistance_provider","local_authorities","kirkuk",0,NA,0,0,"repeat.var"
"270","assistance_provider","security_actor","kirkuk",0,NA,0,0,"repeat.var"
"271","assistance_provider","local_community","kirkuk",0,NA,0,0,"repeat.var"
"272","assistance_provider","humanitarian","salah.al.din",0.968232476743115,NA,0.962881253525158,0.973583699961072,"repeat.var"
"273","assistance_provider","local_authorities","salah.al.din",0.337630100396058,NA,0.331825883883251,0.343434316908864,"repeat.var"
"274","assistance_provider","security_actor","salah.al.din",0.00186055079672101,NA,0,0.00586083096573162,"repeat.var"
"275","assistance_provider","local_community","salah.al.din",1.11022302462516e-16,NA,1.11022302462516e-16,1.11022302462516e-16,"repeat.var"
"276","assistance_provider.humanitarian",NA,"diyala",NA,NA,NA,NA,"repeat.var"
"277","when_move_1","1_2_weeks","ninewa",0.040587351971398,NA,-0.0384044447627438,0.11957914870554,"repeat.var"
"278","when_move_1","2_3_months","ninewa",0.364783939511715,NA,0.158682708335454,0.570885170687975,"repeat.var"
"279","when_move_1","3_4_weeks","ninewa",0.179596497492334,NA,-0.0299049408363623,0.389097935821031,"repeat.var"
"280","when_move_1","decline_to_answer","ninewa",0.040587351971398,NA,-0.0384044447627438,0.11957914870554,"repeat.var"
"281","when_move_1","do_not_know","ninewa",0.374444859053155,NA,0.126795245768819,0.622094472337491,"repeat.var"
"282","when_move_1",NA,"erbil",NA,NA,NA,NA,"repeat.var"
"283","when_move_1",NA,"al.anbar",NA,NA,NA,NA,"repeat.var"
"284","when_move_1",NA,"kirkuk",NA,NA,NA,NA,"repeat.var"
"285","when_move_1","2_3_months","salah.al.din",0.272727272727273,NA,0.0410730653042937,0.504381480150252,"repeat.var"
"286","when_move_1","do_not_know","salah.al.din",0.727272727272727,NA,0.495618519849748,0.958926934695706,"repeat.var"
"287","when_move_1",NA,"diyala",NA,NA,NA,NA,"repeat.var"
